,Date,Open,High,Low,Close,Adj Close,Volume,Return,Beta,Variance,AvgTrueRange,Upperband,Lowerband,Middleband,APO,NATR,TRANGE,DMI,MACD,MACDSIGNAL,MACDHIST,MOM,PPO,ROCP,RSI,TRIX,ULTOSC,SLOWK,SLOWD,AD,ADOSC,OBV,Upward_momentum_created,Downward_momentum_created,B5_O_Um,B5_C_Um,B5_E_Um,B5_A_Um,B5_N_Um,B5_O_Dm,B5_C_Dm,B5_E_Dm,B5_A_Dm,B5_N_Dm,Verified_status_True,Verified_status_False,O,C,E,A,N,Real_or_Fake_tweet
0,2021-11-11,3.0199999809265137,3.5299999713897705,2.940000057220459,3.440000057220459,3.440000057220459,3842300,13.531356095776914,0.11880116545267165,0.06066937518995985,0.44806404016455825,3.8311945281207977,2.845948364444248,3.338571446282523,,13.025117229986233,0.5899999141693115,19.829993024122437,,,,,,,,,,38.73971388753376,22.163663718910424,-608263.6287920009,-68123.81956256041,-2328200.0,1530765.344750255,1157761.399867707,1530765.344750255,0.0,1530765.344750255,0.0,1530765.344750255,1157761.399867707,0.0,1157761.399867707,0.0,1157761.399867707,2,72,74,0,74,0,74,0
1,2021-11-12,3.809999942779541,4.050000190734863,3.2699999809265137,3.369999885559082,3.369999885559082,4981200,-2.0348886772385,0.6000223775523842,0.029542847796854232,0.4954834929708141,3.6237606651932577,2.9362393457058777,3.2800000054495677,,14.702774771418534,0.7800002098083496,16.787654849934803,,,,-1.0399999618530273,,-0.23582766390872406,,,,43.231567548723696,32.148048667806044,-4312234.421178992,-817220.412624314,-7309400.0,3650434.413057417,2760927.447620088,3650434.413057417,0.0,3650434.413057417,0.0,3650434.413057417,2760927.447620088,0.0,2760927.447620088,0.0,2760927.447620088,0,208,208,0,208,0,208,0
2,2021-11-15,3.190000057220459,3.2230000495910645,3.0,3.130000114440918,3.130000114440918,849400,-7.121655171164731,0.4723761708799557,0.0177836674787617,0.4775572633405667,3.4852822943101414,2.951860622777959,3.21857145854405,,15.257419996160868,0.36999988555908203,1.4542365076872128,,,,-1.0099997520446777,,-0.24396130063213176,,,,45.94102201277743,42.637434483011624,-4171301.931041821,-1004534.0981400847,-8158800.0,48935.79268216108,37011.53284769335,48935.79268216108,0.0,48935.79268216108,0.0,48935.79268216108,37011.53284769335,0.0,37011.53284769335,0.0,37011.53284769335,0,25,25,0,25,0,25,0
3,2021-11-16,3.1500000953674316,3.180000066757202,2.700000047683716,2.869999885559082,2.869999885559082,771500,-8.306716273979342,0.4271099278956366,0.03228163929764882,0.4779062284452695,3.525056136884943,2.8063724590666825,3.165714297975813,,16.65178562723783,0.48000001907348633,18.047740400145294,,,,-1.0500001907348633,,-0.26785718630076066,,,,22.81613935878144,37.329576306760856,-4396323.307253409,-1061438.8529965794,-8930300.0,331614.43120550865,250809.43294510068,331614.43120550865,0.0,331614.43120550865,0.0,331614.43120550865,250809.43294510068,0.0,250809.43294510068,0.0,250809.43294510068,0,25,25,0,25,0,25,0
4,2021-11-17,2.7699999809265137,2.8399999141693115,2.6019999980926514,2.640000104904175,2.640000104904175,487500,-8.01392995909833,0.4094207489369639,0.06668162623426,0.44791960830543537,3.612170011014026,2.579258582212815,3.0957142966134206,,16.966651155557198,0.26799988746643066,22.989717823543003,,,,-1.1399998664855957,,-0.30158726854869755,,,,10.778005293941801,26.511722221833562,-4728150.545884445,-1093805.0238207863,-9417800.0,37867.77780233058,28640.47816908106,37867.77780233058,0.0,37867.77780233058,0.0,37867.77780233058,28640.47816908106,0.0,28640.47816908106,0.0,28640.47816908106,0,25,25,0,25,0,25,0
5,2021-11-18,2.640000104904175,2.6700000762939453,2.4600000381469727,2.5399999618530273,2.5399999618530273,219500,-3.7878840559658733,0.419470728695629,0.10090612003950028,0.41393109828279784,3.638171613568941,2.3675426666957775,3.002857140132359,,16.29650017714249,0.21000003814697266,30.113964449964893,,,,-1.0199999809265137,,-0.28651685318009534,16.725980006438153,,,6.749445642760159,13.447863431827804,-4780412.640516168,-1024237.7580116205,-9637300.0,84557.69992207634,63953.39518699949,84557.69992207634,0.0,84557.69992207634,0.0,84557.69992207634,63953.39518699949,0.0,63953.39518699949,0.0,63953.39518699949,0,21,21,0,21,0,21,0
6,2021-11-19,2.5,2.6700000762939453,2.4700000286102295,2.6700000762939453,2.6700000762939453,107700,5.1181148186348,0.4291653342288363,0.11398366528725923,0.38336951962578614,3.6266579233585086,2.2761992440216883,2.9514285836900984,,14.358408564464037,0.20000004768371582,30.113964449964886,,,,-0.5699999332427979,,-0.17592590480402398,20.677970786506883,,,11.726232681962044,9.751227872888004,-4672712.640516168,-868397.7167249965,-9529600.0,8729.703600423742,6602.523303469284,8729.703600423742,0.0,8729.703600423742,0.0,8729.703600423742,6602.523303469284,0.0,6602.523303469284,0.0,6602.523303469284,0,9,9,0,9,0,9,0
7,2021-11-22,2.6500000953674316,2.6500000953674316,2.25,2.4700000286102295,2.4700000286102295,324400,-7.490638275985484,0.4841932267663594,0.09379181889515387,0.38860245629266604,3.4253661514393374,2.200348150623651,2.812857151031494,,15.732892785078919,0.4200000762939453,41.521999350641345,,,,-0.6600000858306885,,-0.2108626395205669,19.17062235846246,,,18.736765661023345,12.404147995248517,-4640272.679187653,-715377.9197100317,-9854000.0,12995.954001271226,9829.209910407852,12995.954001271226,0.0,12995.954001271226,0.0,12995.954001271226,9829.209910407852,0.0,9829.209910407852,0.0,9829.209910407852,0,13,13,0,13,0,13,0
8,2021-11-23,2.4100000858306885,2.700000047683716,2.369999885559082,2.630000114440918,2.630000114440918,324300,6.477736193416739,0.2874558023273483,0.043048982631924027,0.3802306999829472,3.122107873075999,2.292177922953228,2.7071428980146135,,14.457440434894284,0.3300001621246338,35.650675451537154,,,,-0.559999942779541,,-0.17554856825535153,23.946981663174252,,,38.52855471693846,22.997184353307954,-4453554.298569195,-528334.1616698522,-9529700.0,65475.61980190684,49521.07486561178,65475.61980190684,0.0,65475.61980190684,0.0,65475.61980190684,49521.07486561178,0.0,49521.07486561178,0.0,49521.07486561178,0,30,30,0,30,0,30,0
9,2021-11-24,5.980000019073486,7.360000133514404,4.75,5.21999979019165,5.21999979019165,226566800,98.47907083841747,0.5926972284702117,0.8304243316300184,1.0016263169958814,4.828266701052684,1.1831618594767528,3.0057142802647183,,19.188244391847135,4.730000019073486,75.38558035155577,,,,2.18999981880188,,0.7227722242510096,62.53785348722113,,,48.728016294613745,35.331112224191855,-149421624.01727366,-46529989.88372576,217037100.0,14883955.246218143,11257158.989473488,14883955.246218143,0.0,14883955.246218143,0.0,14883955.246218143,11257158.989473488,0.0,11257158.989473488,0.0,11257158.989473488,18,1832,1850,0,1850,0,1850,0
