,Date,Open,High,Low,Close,Adj Close,Volume,Return,Beta,Variance,AvgTrueRange,Upperband,Lowerband,Middleband,APO,NATR,TRANGE,DMI,MACD,MACDSIGNAL,MACDHIST,MOM,PPO,ROCP,RSI,TRIX,ULTOSC,SLOWK,SLOWD,AD,ADOSC,OBV,Upward_momentum_created,Downward_momentum_created,B5_O_Um,B5_C_Um,B5_E_Um,B5_A_Um,B5_N_Um,B5_O_Dm,B5_C_Dm,B5_E_Dm,B5_A_Dm,B5_N_Dm,Verified_status_True,Verified_status_False,O,C,E,A,N,Real_or_Fake_tweet
0,2020-08-12,110.38999938964844,116.25,109.6500015258789,115.79000091552734,112.6027603149414,18664700,6.395294466021606,0.4908390534733423,7.739308956477544,4.697454730563917,115.93963659463363,104.81179119205721,110.37571389334542,,4.056874249436156,7.4199981689453125,59.27296579571664,,,,22.76000213623047,,0.24465228888399745,74.01706441947292,,,52.82611482470472,41.320446162101454,64947504.42079144,10982139.449934311,88773700.0,0.0,1346026.5662239566,0.0,0.0,0.0,0.0,0.0,1346026.5662239566,1346026.5662239566,0.0,0.0,1346026.5662239566,2,133,135,135,0,0,135,135
1,2020-08-13,116.19999694824219,116.19999694824219,112.7699966430664,113.41000366210938,110.28827667236328,9958400,-2.055442814232511,0.628666836484274,8.88396529491365,4.516389812651327,116.68833971152796,104.76594713626781,110.72714342389789,,3.9823557594683914,3.4300003051757812,59.27296579571666,,,,6.220001220703125,,0.05802781116740054,68.89697862348466,,,74.76954720132971,53.04496708446854,58705399.07465496,9533782.988034576,78815300.0,0.0,889954.6160293154,0.0,0.0,0.0,0.0,0.0,889954.6160293154,889954.6160293154,0.0,0.0,889954.6160293154,1,149,150,150,0,0,150,150
2,2020-08-14,113.30000305175781,114.5199966430664,112.56999969482422,113.73999786376953,110.60917663574219,6641000,0.29097450930637425,0.579546321752983,10.005249051719147,4.149762260592879,117.38907249010023,104.73664249315868,111.06285749162946,,3.6484634592337493,1.9499969482421875,56.78060129563277,,,,8.129997253417969,,0.0769813200116684,69.21495851830939,,,83.17406174262584,70.25657458955344,60033599.07465496,8497175.07289064,85456300.0,0.0,784255.335562176,0.0,0.0,0.0,0.0,0.0,784255.335562176,784255.335562176,0.0,0.0,784255.335562176,1,80,81,81,0,0,81,81
3,2020-08-17,113.29000091552734,114.48999786376953,110.62999725341797,112.18000030517578,109.09212493896484,10283000,-1.3715470264578422,0.6240332094935447,10.157934624250629,4.108367739129833,117.59716086526636,104.8485549027303,111.22285788399833,9.525128437922547,3.6622996326915507,3.8600006103515625,33.19333176591756,,,,2.5900039672851562,9.424145151053565,0.02363358019740772,65.79071995010419,,,72.71938482300932,76.8876645889883,58008981.904171616,6656441.364915177,75173300.0,0.0,904653.5256011043,0.0,0.0,0.0,0.0,0.0,904653.5256011043,904653.5256011043,0.0,0.0,904653.5256011043,1,96,97,97,0,0,97,97
4,2020-08-18,112.91000366210938,113.37999725341797,111.5199966430664,112.02999877929688,108.94625091552734,6387000,-0.13371503429384646,0.48254251357027167,8.696848016359581,3.7871724350186518,117.66094147177071,105.86477394745361,111.76285770961216,9.263974556556121,3.380498506011339,1.8600006103515625,33.19333176591756,,,,1.0800018310546875,9.094124357391827,0.009734131237141943,65.45539494425438,,,59.63096240216728,71.84146965593416,55124543.81299628,4380507.149468049,68786300.0,0.0,595987.8624112693,0.0,0.0,0.0,0.0,0.0,595987.8624112693,595987.8624112693,0.0,0.0,595987.8624112693,2,112,114,114,0,0,114,114
5,2020-08-19,112.33000183105469,113.47000122070312,110.75,111.04000091552734,107.98351287841797,7747600,-0.8836899710405799,0.5164122355372862,4.154382647209786,3.634719404402148,116.50788972848473,108.35496863507554,112.43142918178013,8.667115822816498,3.2733423761111338,2.720001220703125,23.181554931629332,,,,-0.34999847412109375,8.448684869611903,-0.0031420996143179743,63.167082184413445,,,36.02031795615538,56.123555060444005,49029010.05181866,1111727.2146406174,61038700.0,0.0,400661.6474696617,0.0,0.0,0.0,0.0,0.0,400661.6474696617,400661.6474696617,0.0,0.0,400661.6474696617,2,90,92,92,0,0,92,92
6,2020-08-20,110.0,110.9800033569336,109.66999816894531,110.66000366210938,107.61397552490234,7200300,-0.34221654384445355,0.8956696925267271,2.6814189566521236,3.3111884532849882,115.9678657745663,109.41785025500958,112.69285801478794,7.946411230625245,2.9922179140671386,1.3700027465820312,9.689553017190672,,,,-0.399993896484375,7.693903282999603,-0.003601601884362942,62.267252080623,,54.75090715547848,21.277997169884255,38.97642584273565,52711623.52084985,845173.5982992649,53838400.0,0.0,600939.9357968877,0.0,0.0,0.0,0.0,0.0,600939.9357968877,600939.9357968877,0.0,0.0,600939.9357968877,1,93,94,94,0,0,94,94
7,2020-08-21,110.2300033569336,113.1500015258789,109.94999694824219,113.0,109.88955688476562,8546900,2.1145818366639535,0.19772907385762908,1.1657085332171846,3.2953050424780925,114.45364611348961,110.13492679736419,112.2942864554269,7.242116292317704,2.91619915263548,3.2000045776367188,28.139753176180232,,,,4.75,6.955522059227434,0.04387990762124711,65.5241495973655,,50.41687115444671,32.28686600643726,29.86172704415898,60457244.641129464,3123810.7845850214,62385300.0,0.0,680843.3407774236,0.0,0.0,0.0,0.0,0.0,680843.3407774236,680843.3407774236,0.0,0.0,680843.3407774236,2,103,105,105,0,0,105,105
8,2020-08-24,114.37000274658203,116.0,113.2699966430664,115.91000366210938,112.7194595336914,10235000,2.5752244797428103,0.5392892891219578,2.7279555175809946,3.2531186078383647,115.95473403213833,109.34812459300119,112.65142931256976,6.735514225103913,2.806590031108591,3.0,45.271711425750624,,,,9.550003051757812,6.412872755648667,0.08978942268667449,69.09651708711833,,58.50346518338302,62.69264247539464,38.7525018839054,70017437.76518103,6813877.3743924275,72620300.0,0.0,1050039.8964964547,0.0,0.0,0.0,0.0,0.0,1050039.8964964547,1050039.8964964547,0.0,0.0,1050039.8964964547,1,154,155,155,0,0,155,155
9,2020-08-25,116.11000061035156,117.0999984741211,114.44000244140625,115.94999694824219,112.75836181640625,6208000,0.03450373985787181,0.6140731451878054,4.013361083740165,3.168386811392147,116.97381843995733,108.96046849503152,112.96714346749442,6.501026838253708,2.7325458342240863,2.6599960327148438,50.57736008110499,,,,7.1199951171875,6.138411981729867,0.06542309103550714,69.14383888894767,,58.37180608345306,84.06254132527371,59.68068326903522,70857603.08809708,7971332.002569422,78828300.0,0.0,2245992.145523248,0.0,0.0,0.0,0.0,0.0,2245992.145523248,2245992.145523248,0.0,0.0,2245992.145523248,2,108,110,110,0,0,110,110
