,Date,Open,High,Low,Close,Adj Close,Volume,Return,Beta,Variance,AvgTrueRange,Upperband,Lowerband,Middleband,APO,NATR,TRANGE,DMI,MACD,MACDSIGNAL,MACDHIST,MOM,PPO,ROCP,RSI,TRIX,ULTOSC,SLOWK,SLOWD,AD,ADOSC,OBV,Upward_momentum_created,Downward_momentum_created,B5_O_Um,B5_C_Um,B5_E_Um,B5_A_Um,B5_N_Um,B5_O_Dm,B5_C_Dm,B5_E_Dm,B5_A_Dm,B5_N_Dm,Verified_status_True,Verified_status_False,O,C,E,A,N,Real_or_Fake_tweet
0,2020-08-27,36.01517868041992,36.053131103515625,35.74952697753906,35.92030334472656,34.21588134765625,22156556,-0.49934760197760664,0.9130412958150294,0.12258689413602042,0.5645858846647688,37.16270397446062,35.76220752456282,36.46245574951172,,1.5717737103900467,0.351043701171875,20.820623649766418,,,,-0.2941169738769531,,-0.008121543056312954,48.45569381665194,,,28.318530561564568,49.19030969636711,135309048.00289708,21945232.741832897,-1771352.0,0.0,1231713.8650561085,0.0,0.0,0.0,0.0,0.0,0.0,1231713.8650561085,0.0,0.0,1231713.8650561085,3,230,0,233,0,0,233,233
1,2020-08-28,35.92979049682617,36.11005783081055,35.48387145996094,35.967742919921875,34.26107406616211,32830519,0.13206897152298058,0.8998248322222964,0.1515203440537789,0.573385954119746,37.193530093107164,35.636505525266166,36.415017809186665,,1.594167183068243,0.6261863708496094,36.07142940793412,,,,-0.14231491088867188,,-0.003941143255861615,49.151619260401425,,,24.617159498041847,34.17005944555411,153216622.00307375,25450802.812223226,31059167.0,0.0,1493263.1363407415,0.0,0.0,0.0,0.0,0.0,0.0,1493263.1363407415,0.0,0.0,1493263.1363407415,2,200,0,202,0,0,202,202
2,2020-08-31,35.901329040527344,36.072105407714844,35.5787467956543,35.85388946533203,34.15261459350586,30032465,-0.3165432283124492,1.032069846401069,0.1658713742715463,0.5619534766827176,37.103513323453924,35.474420941682794,36.28896713256836,-0.05686505635579664,1.567343139232031,0.4933586120605469,36.07142940793411,,,,-0.53131103515625,-0.1562830955546933,-0.014602394046148513,47.49427258288267,,,26.40369998805595,26.44646334922079,156681951.08268344,25673795.019783884,1026702.0,0.0,2188663.2359514586,0.0,0.0,0.0,0.0,0.0,0.0,2188663.2359514586,0.0,0.0,2188663.2359514586,3,253,0,256,0,0,256,256
3,2020-09-01,35.85388946533203,35.882354736328125,34.639469146728516,34.99051284790039,33.33020782470703,36145560,-2.4080417224091155,0.8194517384744363,0.28197302717921957,0.659229492813702,37.079913579989274,34.95586828036229,36.01789093017578,-0.12607638041178149,1.8840235228311586,1.2428855895996094,66.82370741718765,,,,-1.4041748046875,-0.34672712662034233,-0.03858186167419009,37.239646389648044,,,28.580330482270483,26.53372998945609,140954475.0471418,18426840.81886056,-35118858.0,0.0,1557188.7759503168,0.0,0.0,0.0,0.0,0.0,0.0,1557188.7759503168,0.0,0.0,1557188.7759503168,2,218,0,220,0,0,220,220
4,2020-09-02,34.886146545410156,35.38899230957031,34.53510284423828,35.29411697387695,33.619407653808594,29068688,0.8676755533601144,0.22317282050726725,0.20846170811887532,0.6870380603163204,36.708760661432585,34.88245637958304,35.79560852050781,-0.15058627495398724,1.9466078746915065,0.8538894653320312,68.77109397596263,,,,-1.0056915283203125,-0.4148904411040365,-0.02770514693650345,41.983408214982234,,,34.27871408690364,29.754248185743354,163563541.17771605,20980804.158314615,-6050170.0,0.0,1908041.8637336888,0.0,0.0,0.0,0.0,0.0,0.0,1908041.8637336888,0.0,0.0,1908041.8637336888,1,202,0,203,0,0,203,203
5,2020-09-03,35.455406188964844,35.56925964355469,34.25047302246094,34.53510284423828,32.89641189575195,35956788,-2.1505400749945336,-0.08442965158109805,0.30151321679386456,0.7772878547130961,36.621381393824976,34.42497262751989,35.523177010672434,-0.20118728050818646,2.250718227824175,1.31878662109375,73.6856458549345,,,,-2.201141357421875,-0.5559031490481207,-0.05991743046292149,34.884427874999155,,50.85777282418492,28.173854260878567,30.34429961001756,143127647.90993246,13615931.833949685,-42006958.0,0.0,3683032.870345786,0.0,0.0,0.0,0.0,0.0,0.0,3683032.870345786,0.0,0.0,3683032.870345786,7,266,0,273,0,0,273,273
6,2020-09-04,34.6204948425293,34.75332260131836,34.032257080078125,34.497154235839844,32.86026382446289,26872257,-0.10988416212222019,-0.05938921802994267,0.3518077212186199,0.7692560927884016,36.48038514667933,34.107849890988085,35.29411751883371,-0.2645598436013259,2.2299117415001284,0.7210655212402344,76.93261644459581,,,,-2.3908920288085938,-0.7327671289679673,-0.06481481864491964,34.569693277856516,,51.253622776744756,28.763205544088596,30.40525796395693,150906432.95867786,11840285.50458759,-68879215.0,0.0,2175862.710424785,0.0,0.0,0.0,0.0,0.0,0.0,2175862.710424785,0.0,0.0,2175862.710424785,3,216,0,219,0,0,219,219
7,2020-09-08,34.658443450927734,34.734344482421875,33.851993560791016,34.08918380737305,32.471649169921875,26736818,-1.182620530602918,-0.020840835441303013,0.4347729694470672,0.7854124969087527,36.351275341563756,33.71378268543122,35.03252901349749,-0.3920961526724014,2.303993258820348,0.8823509216308594,79.3842367866904,,,,-2.7609100341796875,-1.088818258292185,-0.07492274093116265,31.300220055326587,,48.25341300825775,16.593012031845028,24.51002394560406,138544196.0890912,6104056.138199419,-95616033.0,0.0,2474761.4641172616,0.0,0.0,0.0,0.0,0.0,0.0,2474761.4641172616,0.0,0.0,2474761.4641172616,4,293,0,297,0,0,297,297
8,2020-09-09,34.43074035644531,34.77229690551758,34.28842544555664,34.326377868652344,32.69758987426758,27490533,0.6958044599119972,0.2070908536278661,0.32608095901127854,0.7707982970852925,35.94011827049881,33.6559783132763,34.798048291887554,-0.5263830331655655,2.2454984910866567,0.6831130981445312,74.82044775286583,,,,-2.1157455444335938,-1.4649429912266323,-0.058057691107918655,35.14094065114485,,45.62293583956756,20.699110826228438,22.01844280072068,115366099.03902972,-4172346.4038152695,-68125500.0,0.0,5995314.593845906,0.0,0.0,0.0,0.0,0.0,0.0,5995314.593845906,0.0,0.0,5995314.593845906,10,323,0,333,0,0,333,333
9,2020-09-10,34.34535217285156,34.45920181274414,33.75711441040039,33.82352828979492,32.218597412109375,21650741,-1.464907194057996,0.18784278527722092,0.2183636947956984,0.7609824549793578,35.442584721831764,33.57340866893274,34.50799669538225,-0.6786114130264664,2.249861245874097,0.70208740234375,82.21186617783502,,,,-2.2770423889160156,-1.8938700099523345,-0.0630749693455351,31.163346894326455,,41.13637487304999,14.323831041831907,17.20531796663512,97811456.89161165,-13582592.999380186,-89776241.0,0.0,907879.0380524439,0.0,0.0,0.0,0.0,0.0,0.0,907879.0380524439,0.0,0.0,907879.0380524439,2,137,0,139,0,0,139,139
